timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-04T02:06:49,codecarbon,d757ad54-cee4-4205-8d12-bf9418809f1d,0.0799906253814697,4.148991345125879e-08,5.186846990306212e-07,42.5,0.0,5.899243354797363,9.325065546565586e-07,0,1.1796537628091149e-07,1.05047193093747e-06,Canada,CAN,ontario,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-79.3798,43.6576,15.731315612792969,machine,N,1.0
2024-08-04T02:06:49,codecarbon,d757ad54-cee4-4205-8d12-bf9418809f1d,0.202988862991333,1.0588284495747933e-07,5.216189863677408e-07,42.5,0.0,5.899243354797363,2.3727671967612374e-06,0,3.080520034596172e-07,2.6808192002208545e-06,Canada,CAN,ontario,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-79.3798,43.6576,15.731315612792969,machine,N,1.0
2024-08-04T02:06:49,codecarbon,d757ad54-cee4-4205-8d12-bf9418809f1d,0.2209906578063964,1.1492392792143769e-07,5.200397567127892e-07,42.5,0.0,5.899243354797363,2.585288385550181e-06,0,3.244395563115177e-07,2.9097279418616988e-06,Canada,CAN,ontario,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-79.3798,43.6576,15.731315612792969,machine,N,1.0
2024-08-04T02:06:49,codecarbon,d757ad54-cee4-4205-8d12-bf9418809f1d,0.24099063873291016,1.2455968872248504e-07,5.168652582415639e-07,42.5,0.0,5.899243354797363,2.8095889422628615e-06,0,3.4410422904234864e-07,3.1536931713052104e-06,Canada,CAN,ontario,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,12,13th Gen Intel(R) Core(TM) i5-1335U,,,-79.3798,43.6576,15.731315612792969,machine,N,1.0
